Âge,Genre,Revenu Annuel,Indice Satisfaction,Type de Produit Préféré
57,Homme,80484.06956722235,9,Alimentaire
39,Homme,89653.87362299976,1,Électronique
63,Femme,69851.10205069259,9,Électronique
69,Femme,74334.39270287514,1,Vestimentaire
65,Femme,35449.75464290842,5,Alimentaire
45,Homme,22978.215673564206,8,Beauté
58,Homme,22847.12407599617,6,Alimentaire
46,Femme,34980.42732201023,7,Beauté
68,Homme,44156.6364496162,5,Vestimentaire
53,Femme,94377.24574142053,6,Beauté
27,Femme,28690.18089652472,8,Vestimentaire
33,Homme,24573.055669068868,4,Électronique
36,Femme,21432.807432151585,10,Alimentaire
31,Homme,37927.047216325656,1,Électronique
31,Femme,21166.99821049683,8,Alimentaire
37,Homme,21992.592467635408,6,Alimentaire
47,Homme,52873.35419178077,3,Beauté
63,Homme,65749.48201103939,10,Électronique
32,Femme,74180.28565283839,5,Alimentaire
26,Homme,21315.51090036872,7,Beauté
27,Femme,96740.8678792454,4,Électronique
42,Homme,33436.67468495393,2,Électronique
60,Femme,75503.35096905765,10,Alimentaire
28,Homme,31153.056527253877,2,Vestimentaire
61,Femme,21171.981173888063,1,Vestimentaire
65,Femme,81530.65267352684,2,Beauté
66,Femme,56874.33125027989,8,Beauté
24,Homme,33823.682899976346,1,Électronique
49,Femme,49892.932869824486,5,Électronique
54,Femme,86771.34013123298,8,Alimentaire
62,Homme,75404.8731069337,1,Alimentaire
67,Femme,71218.92851270786,10,Beauté
36,Homme,65391.14555967004,4,Alimentaire
19,Femme,26011.377564921182,7,Vestimentaire
49,Homme,90097.3808085388,1,Beauté
31,Femme,61811.63916619449,7,Électronique
67,Homme,46430.53553134482,5,Vestimentaire
18,Homme,50561.85336992738,5,Vestimentaire
29,Homme,97489.24620231928,4,Alimentaire
68,Homme,54130.47089437852,8,Beauté
66,Femme,42675.98602148385,4,Beauté
50,Homme,85691.34974493281,8,Vestimentaire
53,Femme,96226.60178277548,6,Électronique
28,Homme,62890.007386381396,7,Électronique
49,Femme,59069.96846558693,4,Alimentaire
31,Femme,27718.08535928069,9,Alimentaire
29,Femme,90069.34775475645,3,Beauté
32,Femme,67486.5993900712,6,Électronique
19,Femme,54742.43315457281,8,Beauté
36,Femme,46001.58357181209,8,Électronique
48,Femme,57518.58028683709,1,Vestimentaire
34,Femme,35879.067808245236,3,Beauté
56,Femme,53437.52039227784,10,Électronique
56,Femme,97238.98445220091,2,Électronique
37,Femme,78058.39105379768,9,Électronique
61,Homme,42389.10258707963,8,Alimentaire
39,Homme,81908.2312936254,4,Électronique
44,Femme,79591.4975447118,7,Beauté
67,Femme,70465.24752725233,4,Électronique
43,Femme,31486.4487042765,5,Vestimentaire
20,Femme,65056.39519524683,5,Beauté
62,Homme,81374.13661346711,6,Beauté
66,Homme,90582.78874819788,4,Vestimentaire
45,Homme,65754.76821372776,5,Électronique
49,Femme,85595.46173459892,2,Alimentaire
53,Homme,37704.427132458215,2,Électronique
68,Femme,67105.48662150592,1,Vestimentaire
35,Femme,38691.12809069318,9,Vestimentaire
40,Femme,75676.24334580603,1,Beauté
24,Homme,78882.48101003701,5,Électronique
68,Femme,32346.237413291135,9,Vestimentaire
35,Femme,49598.31105402741,8,Alimentaire
35,Femme,47505.39188713467,9,Alimentaire
55,Femme,24359.780732111816,6,Alimentaire
32,Femme,46707.94840306782,6,Beauté
41,Homme,53964.304763264954,7,Alimentaire
64,Femme,26377.410798546094,9,Alimentaire
35,Femme,86512.7772465541,7,Vestimentaire
48,Femme,45127.354157822396,3,Vestimentaire
26,Homme,23338.769405491283,8,Beauté
59,Femme,26834.059159366152,8,Vestimentaire
33,Homme,89605.97667983538,4,Alimentaire
25,Homme,88140.9689212918,4,Beauté
69,Homme,68043.89223459584,6,Vestimentaire
39,Homme,62422.520135746694,5,Alimentaire
22,Femme,80960.85263985611,3,Vestimentaire
42,Homme,82984.14718385527,4,Beauté
33,Homme,70990.59094800477,5,Électronique
57,Homme,43323.70741074012,1,Vestimentaire
56,Homme,79332.61589826678,4,Électronique
66,Homme,81164.23639538497,7,Beauté
55,Homme,85152.00239003277,10,Électronique
30,Femme,61030.237736750256,3,Alimentaire
34,Homme,42621.77113426433,1,Alimentaire
18,Homme,65558.18966722279,6,Électronique
51,Femme,57955.35462115717,10,Électronique
52,Femme,86867.36176740595,5,Beauté
65,Homme,39023.64526301076,5,Alimentaire
47,Homme,71305.88838688016,9,Alimentaire
58,Homme,67064.88191014662,1,Beauté
62,Homme,63515.64962275368,10,Beauté
49,Homme,41881.579784614056,8,Alimentaire
47,Homme,57524.30823279191,4,Vestimentaire
64,Homme,31338.02358220928,1,Beauté
49,Femme,57931.21848578243,9,Vestimentaire
45,Homme,75122.79233235745,8,Électronique
46,Femme,60779.581770416764,10,Beauté
56,Femme,72166.58125573928,3,Électronique
69,Homme,57494.56464604322,8,Vestimentaire
69,Homme,90837.50935752851,6,Vestimentaire
42,Femme,47468.1483269206,2,Beauté
33,Femme,26537.384894447645,6,Alimentaire
52,Homme,70991.58124568491,4,Vestimentaire
49,Femme,93471.51624676658,8,Électronique
32,Femme,30672.841132728798,3,Beauté
36,Homme,87751.68815612877,6,Électronique
38,Homme,30141.101360431825,7,Beauté
53,Femme,36052.99806411426,5,Électronique
50,Femme,79205.34000252906,5,Vestimentaire
22,Femme,80660.68808380282,7,Beauté
52,Homme,66754.72463433092,6,Électronique
52,Homme,41676.84849041152,1,Alimentaire
58,Femme,84329.52303898268,4,Beauté
40,Femme,81514.04566914114,3,Électronique
18,Homme,47053.51032335594,8,Électronique
38,Homme,56432.04224639386,7,Beauté
24,Femme,20938.960401025943,8,Électronique
34,Femme,52897.8630827687,5,Vestimentaire
59,Femme,38710.611863359096,7,Beauté
50,Homme,73728.24505402963,10,Alimentaire
56,Homme,77178.00988204575,10,Vestimentaire
52,Femme,61936.22839439478,6,Vestimentaire
66,Homme,45265.044082633,3,Beauté
59,Femme,62509.30832557091,2,Électronique
54,Femme,35205.04704908756,3,Électronique
58,Femme,88995.12159629136,5,Vestimentaire
30,Femme,25601.17491339802,10,Alimentaire
40,Femme,34836.04481618508,3,Vestimentaire
51,Homme,79879.47018858654,7,Beauté
64,Femme,81151.91777968116,4,Vestimentaire
25,Femme,89455.41529336051,5,Électronique
24,Homme,89652.57749190906,2,Beauté
53,Femme,78632.6879813463,6,Beauté
33,Homme,24560.575610063876,1,Électronique
36,Femme,68082.32458337877,6,Électronique
25,Femme,35379.80070862952,10,Vestimentaire
27,Femme,42582.918727160926,5,Alimentaire
34,Homme,82339.47074181214,3,Alimentaire
69,Femme,47654.52295898167,2,Électronique
23,Femme,97996.87439548496,1,Vestimentaire
42,Femme,69271.98144702031,1,Beauté
47,Homme,68097.65732492728,6,Alimentaire
38,Homme,33922.95949096876,8,Alimentaire
39,Femme,51287.42033877305,8,Électronique
39,Femme,34947.354168985534,8,Beauté
48,Homme,61529.12906888001,8,Vestimentaire
40,Homme,53595.52501230824,5,Alimentaire
59,Femme,76724.98188963,5,Alimentaire
18,Homme,24186.412646138866,9,Vestimentaire
34,Homme,34838.34202370647,6,Électronique
62,Homme,41938.66405502877,9,Beauté
23,Femme,49139.24450008545,2,Alimentaire
34,Homme,66591.45133034055,10,Vestimentaire
20,Homme,69701.11757394661,2,Vestimentaire
29,Homme,99941.70215122635,4,Beauté
44,Femme,82199.91273494766,6,Vestimentaire
41,Femme,61209.42947759501,10,Électronique
24,Homme,29300.59102260918,10,Alimentaire
53,Homme,84622.96545564773,8,Électronique
60,Homme,77724.56766616646,9,Électronique
63,Homme,61185.48896273645,4,Électronique
60,Femme,25001.180559678647,10,Beauté
59,Homme,65326.73121585391,1,Alimentaire
69,Homme,55359.91199990746,10,Vestimentaire
48,Femme,32006.292353400568,6,Beauté
59,Femme,72151.10313239796,1,Alimentaire
19,Femme,29588.082173038525,9,Vestimentaire
43,Femme,42024.29071150941,3,Vestimentaire
61,Homme,73467.64576258032,10,Alimentaire
67,Homme,88530.87069444472,9,Électronique
32,Homme,27789.099186507374,9,Électronique
34,Femme,23763.935877534906,3,Alimentaire
20,Homme,66853.42196113546,9,Alimentaire
65,Homme,27416.207915838386,3,Électronique
28,Femme,42032.380023714504,4,Vestimentaire
25,Femme,79015.09102111563,6,Beauté
64,Femme,55598.89047719586,4,Vestimentaire
61,Homme,98584.75006360127,1,Beauté
32,Femme,32098.998839737957,7,Beauté
43,Femme,78955.31484734868,4,Électronique
55,Homme,37739.45824403531,6,Beauté
50,Homme,39327.23783511708,5,Beauté
28,Homme,92353.32960341018,3,Vestimentaire
26,Homme,68771.90458305975,1,Électronique
58,Femme,86348.9849780003,9,Alimentaire
50,Homme,79113.62677896493,2,Alimentaire
22,Homme,91387.45192204138,2,Alimentaire
28,Homme,67965.1316669003,7,Alimentaire
60,Femme,76883.50162475469,2,Beauté
57,Femme,33750.170720465016,3,Beauté
54,Homme,74258.74843585893,10,Électronique
34,Homme,44968.4271352519,10,Électronique
31,Homme,31296.64181173119,2,Alimentaire
41,Homme,71722.38238725036,4,Vestimentaire
31,Homme,59177.90586106227,3,Beauté
61,Femme,88191.07339634179,8,Alimentaire
29,Femme,93930.58147765626,10,Électronique
40,Femme,69116.31338379426,6,Beauté
45,Femme,87860.42023791675,1,Vestimentaire
43,Homme,38971.71402857092,5,Beauté
48,Homme,72498.26793524824,9,Beauté
50,Homme,24322.388976161263,8,Électronique
56,Femme,92233.40530827676,4,Alimentaire
58,Homme,60205.771378255675,2,Électronique
37,Femme,66610.53100518146,9,Vestimentaire
38,Homme,86207.55161439387,9,Beauté
59,Homme,29923.043663195756,4,Électronique
37,Homme,67823.19705279176,9,Électronique
50,Homme,85739.20432765808,6,Beauté
40,Homme,84091.49474302013,2,Vestimentaire
44,Femme,99662.17679836915,7,Vestimentaire
61,Homme,44705.65259835661,7,Beauté
65,Homme,29622.957971428077,2,Électronique
38,Homme,55126.6479769653,2,Alimentaire
34,Homme,34033.853713742574,3,Beauté
37,Homme,35461.845000877955,9,Beauté
61,Femme,66368.22590416658,1,Électronique
20,Femme,31647.057142521342,5,Électronique
40,Femme,98392.45931098629,8,Alimentaire
54,Femme,90637.49135789828,2,Vestimentaire
26,Femme,82911.95723867853,8,Électronique
44,Femme,77641.73180112909,2,Vestimentaire
33,Homme,43145.16595224838,6,Alimentaire
24,Homme,44733.95403102807,10,Électronique
26,Homme,71846.08248456137,2,Vestimentaire
50,Femme,53108.99000088881,7,Alimentaire
35,Femme,70545.44235951368,2,Vestimentaire
52,Homme,28436.806040874646,1,Alimentaire
24,Homme,21082.159076582077,7,Vestimentaire
30,Femme,79429.20112784236,5,Alimentaire
66,Homme,60730.53873289858,3,Vestimentaire
28,Homme,58984.029409147144,6,Beauté
36,Femme,86648.57665951469,1,Vestimentaire
69,Homme,82812.0714714489,8,Beauté
38,Homme,31981.12245919401,6,Électronique
30,Femme,37584.74335719136,6,Électronique
36,Homme,35433.56525590505,4,Électronique
41,Femme,95101.00178698955,8,Alimentaire
28,Homme,98022.05203562186,6,Électronique
59,Femme,57696.4698410334,7,Beauté
22,Homme,34729.47501542481,1,Beauté
43,Homme,52511.05830310342,2,Vestimentaire
20,Homme,77597.16821389025,3,Alimentaire
63,Femme,27897.77940591666,5,Beauté
67,Femme,62395.58917406524,10,Vestimentaire
32,Femme,63035.80786258157,9,Alimentaire
60,Homme,35948.36240207752,6,Beauté
67,Homme,42775.37528387936,5,Alimentaire
48,Homme,78184.55200067663,9,Beauté
42,Homme,58715.17243547139,3,Beauté
67,Homme,64755.60322347824,2,Alimentaire
23,Homme,94691.75853726744,1,Beauté
29,Femme,71964.22287043485,3,Vestimentaire
54,Homme,36444.33985898591,4,Alimentaire
42,Femme,31143.019171521064,8,Électronique
26,Homme,90855.1361843836,1,Vestimentaire
56,Femme,64140.09132904965,1,Électronique
45,Homme,55583.1596933061,7,Alimentaire
58,Femme,94704.23366425895,9,Électronique
55,Homme,27049.01111042103,6,Vestimentaire
45,Homme,68431.6931644915,2,Électronique
40,Femme,80609.99588295762,8,Alimentaire
43,Femme,54036.57210279877,2,Alimentaire
29,Homme,71197.720390744,5,Vestimentaire
49,Homme,82612.07700378913,3,Beauté
24,Femme,94967.09878838426,10,Beauté
20,Femme,82147.22819068618,9,Beauté
63,Femme,59906.287106540396,3,Beauté
37,Homme,63878.914149105876,8,Alimentaire
34,Homme,83024.00594316395,3,Alimentaire
22,Homme,29215.151099107607,1,Beauté
68,Homme,71060.62396981491,5,Beauté
58,Femme,85309.48859442631,2,Beauté
66,Femme,21097.81503157701,5,Beauté
30,Homme,56015.041010383124,3,Électronique
33,Homme,32324.536735189853,3,Électronique
48,Femme,71064.28802735986,2,Électronique
24,Homme,35881.525266069846,10,Alimentaire
66,Homme,88979.94744338469,1,Électronique
57,Homme,46314.09453144676,2,Beauté
30,Homme,23460.00835609942,10,Alimentaire
51,Homme,51918.763818491585,1,Vestimentaire
61,Homme,77548.0316507818,4,Vestimentaire
59,Homme,42083.39594097926,3,Électronique
44,Homme,84136.39253556672,5,Beauté
56,Homme,40205.6015335764,9,Alimentaire
69,Femme,36328.77236418759,6,Vestimentaire
49,Femme,50518.86411190638,1,Alimentaire
19,Homme,65875.80819858548,7,Vestimentaire
65,Femme,56939.44534698166,4,Électronique
65,Femme,66761.1391710208,9,Vestimentaire
62,Femme,99523.6622889342,5,Vestimentaire
64,Femme,46755.289890096,9,Beauté
64,Femme,58536.172154334396,5,Beauté
50,Femme,98875.87868295843,2,Alimentaire
36,Femme,90679.17632896226,9,Vestimentaire
33,Femme,27261.76203106305,6,Beauté
41,Femme,54572.329052360554,6,Vestimentaire
19,Femme,50624.93534807981,7,Alimentaire
35,Homme,90896.93761580261,1,Beauté
53,Femme,62442.126859984295,3,Alimentaire
45,Femme,71443.48281861938,9,Électronique
44,Femme,35056.209005439276,7,Électronique
22,Homme,83637.04071847633,4,Alimentaire
27,Homme,56424.74868046517,7,Alimentaire
47,Femme,47590.355323579235,1,Électronique
30,Homme,48595.15008957668,3,Beauté
29,Homme,39974.02590051862,3,Vestimentaire
36,Femme,30934.34527468568,8,Électronique
58,Femme,41741.90501517216,10,Électronique
49,Homme,75522.92733974164,1,Beauté
25,Femme,28791.697593850397,5,Vestimentaire
48,Femme,95318.1587592911,5,Alimentaire
29,Femme,93867.32593052411,9,Beauté
21,Homme,47623.83456737576,1,Beauté
34,Femme,84076.84763613211,3,Beauté
21,Homme,50878.007029920904,6,Alimentaire
40,Femme,23198.877281829056,10,Beauté
40,Femme,82736.05310286781,3,Vestimentaire
56,Homme,24175.86020408585,4,Vestimentaire
62,Femme,49686.98223795995,5,Beauté
22,Homme,66797.14847441751,7,Vestimentaire
46,Femme,41571.20994771441,4,Vestimentaire
22,Homme,36158.43846973984,4,Vestimentaire
46,Femme,53003.437855688164,7,Électronique
25,Femme,35446.52430103298,8,Vestimentaire
48,Homme,99584.07005311313,3,Beauté
48,Femme,96374.30505790362,2,Vestimentaire
41,Homme,88213.5219103289,10,Beauté
22,Homme,25317.079391410625,4,Vestimentaire
46,Femme,89063.09145902464,4,Vestimentaire
61,Homme,22345.717145738283,8,Vestimentaire
27,Homme,68765.92400063922,9,Alimentaire
29,Femme,36816.174599942075,10,Beauté
62,Homme,31873.407309325143,2,Beauté
68,Homme,59320.92480783913,1,Beauté
29,Femme,95625.20155948677,1,Vestimentaire
32,Homme,69458.71942665521,3,Alimentaire
42,Homme,83900.92525692533,10,Électronique
23,Femme,73028.9271132261,9,Alimentaire
29,Femme,66088.94051109144,2,Beauté
32,Homme,21425.74892777455,5,Alimentaire
57,Femme,57095.579537228616,6,Électronique
49,Femme,55841.81093069416,1,Beauté
55,Femme,88761.27401524472,3,Électronique
51,Femme,33313.445257565414,6,Vestimentaire
36,Homme,22559.07264706905,9,Vestimentaire
54,Homme,44577.85768438349,1,Beauté
35,Femme,37771.270404458526,6,Alimentaire
63,Femme,90895.1544234198,1,Électronique
27,Femme,27564.849774566814,9,Électronique
26,Homme,33176.66927045711,1,Alimentaire
32,Homme,77163.52443418716,2,Alimentaire
45,Femme,22728.30272973617,1,Électronique
32,Homme,95315.33266864666,2,Vestimentaire
23,Femme,70147.19484119318,7,Vestimentaire
63,Femme,99092.94844373142,1,Électronique
45,Femme,79859.81713270817,10,Alimentaire
39,Femme,97249.42956655077,2,Électronique
58,Homme,87462.15014586414,2,Électronique
56,Homme,81850.31703612223,8,Alimentaire
58,Homme,67149.51965980613,1,Alimentaire
55,Homme,33572.51745320979,3,Alimentaire
42,Homme,69648.52896932387,8,Électronique
38,Homme,44500.947615691126,1,Vestimentaire
63,Femme,73463.77883340557,2,Électronique
36,Femme,39353.35242377724,6,Beauté
65,Homme,90289.17970921521,4,Vestimentaire
40,Homme,26701.246367777403,8,Électronique
53,Femme,40413.94856587183,3,Alimentaire
69,Homme,80455.70359633575,1,Électronique
68,Femme,25263.103277554,5,Vestimentaire
38,Homme,43479.8892013141,4,Électronique
21,Femme,96224.39357796217,2,Vestimentaire
62,Homme,22625.069462177737,2,Vestimentaire
47,Homme,97266.2010521818,4,Vestimentaire
33,Homme,67867.47283200393,2,Beauté
22,Homme,99826.10408598007,5,Vestimentaire
64,Femme,52398.71420550494,8,Beauté
50,Femme,76322.9877735753,10,Beauté
44,Femme,21996.90325464152,3,Alimentaire
55,Homme,65289.34923120007,9,Vestimentaire
24,Femme,71021.74202578024,10,Vestimentaire
35,Homme,27025.422676226346,7,Alimentaire
29,Homme,60396.32315359037,6,Beauté
67,Homme,32168.133766693296,9,Beauté
46,Homme,81991.22438691882,3,Beauté
34,Femme,74821.05366102258,8,Électronique
22,Homme,33973.53989148377,2,Alimentaire
39,Homme,79617.89398045818,4,Alimentaire
66,Femme,20758.001165915284,5,Alimentaire
41,Homme,46023.719018480486,7,Électronique
24,Homme,28511.512406429712,8,Alimentaire
24,Femme,69268.23782559033,7,Alimentaire
23,Homme,78713.60564986832,5,Électronique
43,Femme,40920.15828892785,8,Alimentaire
61,Homme,79332.89128528436,5,Beauté
38,Femme,43216.06088869582,8,Électronique
67,Femme,73036.85825828803,4,Électronique
38,Homme,35008.47078259369,4,Alimentaire
51,Homme,58066.55598153117,8,Vestimentaire
40,Femme,67537.88568896873,10,Électronique
64,Femme,38506.70300166895,10,Beauté
54,Homme,97382.19372581322,1,Beauté
59,Femme,23681.69770215953,3,Électronique
40,Femme,48726.216407361215,9,Alimentaire
63,Homme,26690.94992008705,3,Beauté
46,Homme,57520.52507603381,4,Alimentaire
57,Homme,31811.7476414611,2,Vestimentaire
18,Homme,52148.87877827426,7,Alimentaire
65,Homme,61089.56797910051,8,Alimentaire
39,Homme,46633.80618584575,2,Électronique
68,Femme,79287.02165777398,6,Beauté
60,Femme,96444.25094736346,3,Alimentaire
21,Homme,92485.88129291688,8,Beauté
18,Homme,27548.924968384556,4,Vestimentaire
49,Homme,98852.15083592571,5,Électronique
36,Homme,72344.37830287841,3,Beauté
65,Homme,76232.15265642745,2,Électronique
52,Homme,50287.199792081774,5,Alimentaire
21,Homme,84038.43700375882,7,Électronique
66,Homme,51766.66307456554,4,Alimentaire
30,Femme,22447.832274738408,2,Électronique
36,Homme,27076.719895577226,1,Beauté
63,Femme,93487.83253507219,2,Électronique
57,Homme,67282.51478246044,10,Beauté
39,Homme,45831.561323729315,3,Vestimentaire
53,Femme,57844.17204799595,9,Beauté
69,Homme,53686.03738621263,2,Alimentaire
37,Femme,63523.38011669599,8,Alimentaire
19,Homme,21822.11866445052,2,Électronique
24,Femme,82256.90305844185,7,Alimentaire
69,Homme,74712.87125789284,9,Électronique
41,Homme,47118.06468019737,10,Beauté
50,Homme,23635.152726463326,3,Vestimentaire
46,Femme,61312.26805844711,1,Électronique
66,Homme,83452.26906662733,1,Alimentaire
54,Femme,40645.164360634975,1,Électronique
66,Homme,92784.19533101612,8,Électronique
32,Homme,28467.104492310595,7,Vestimentaire
53,Homme,33934.16874416453,1,Beauté
30,Femme,36377.076287054704,3,Alimentaire
23,Homme,74830.5184468783,4,Vestimentaire
23,Femme,96268.31614561431,8,Beauté
68,Femme,37220.24631964705,3,Électronique
52,Femme,89808.06935734335,6,Beauté
19,Homme,63975.73826842311,3,Vestimentaire
22,Femme,40874.68830847251,2,Beauté
21,Homme,22060.746730329513,8,Beauté
31,Femme,84906.97447852028,4,Vestimentaire
69,Femme,87178.33339097815,3,Alimentaire
57,Femme,84773.76666770567,6,Alimentaire
52,Homme,99335.52098940327,6,Électronique
43,Homme,85888.52503301787,8,Électronique
